X,Y,Z,true_class,预测类别,img_path
-2.5439491,1.2965908,7.0242085,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3214.png
-2.3851933,1.1321361,7.053976,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3218.png
1.2156423,11.479746,12.588601,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3219.png
0.4684042,11.067324,12.402797,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3225.png
0.6224297,11.3513,12.264014,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3243.png
-2.0717278,0.69226,7.087449,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3244.png
-2.5282183,1.2826217,7.04798,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3246.png
-2.2196822,0.96696633,7.1073775,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3247.png
-2.1874034,0.897007,7.103867,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3250.png
-2.4642055,1.1881852,7.012842,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3259.png
-2.5147903,1.3201314,7.1223125,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3260.png
-2.5175865,1.2854164,7.066131,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3263.png
-2.3805718,1.0807416,7.0153,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3266.png
-2.4731617,1.1906867,6.992494,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3269.png
-2.1121686,0.9151798,7.1244845,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3272.png
-2.4015176,1.1899139,7.0743747,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3276.png
-2.4989097,1.243295,7.047027,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3288.png
-2.4476252,1.2597083,7.064264,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3289.png
1.0777762,11.622773,-1.1366292,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\329.png
-2.3655214,1.1242617,7.0913205,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3293.png
-2.4931803,1.2327089,7.0394926,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3295.png
-2.5401165,1.2856624,7.018397,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3297.png
1.1832483,11.5426855,12.529571,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3305.png
0.96929705,11.272862,12.759464,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3306.png
1.1856037,11.515931,12.532495,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3308.png
-0.40201113,12.270022,11.64328,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\331.png
-1.8314309,0.67094636,7.356638,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3327.png
0.23124675,11.079066,12.397969,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3329.png
1.3941916,11.391789,-1.0666181,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\333.png
-2.3829582,1.1008854,7.051376,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3336.png
-1.8131278,0.67415214,7.3410254,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3347.png
-0.3564136,-1.2525691,4.132296,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3356.png
-0.33646157,-1.2380543,4.1290708,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3361.png
-0.44247174,-1.2916607,4.0857067,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3369.png
0.9533163,11.632831,-1.1759006,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\337.png
-1.6785122,-1.3573985,4.36467,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3374.png
-1.6397856,-1.3867952,4.354511,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3375.png
-1.6462255,-1.3705478,4.349729,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3376.png
-1.6031069,-1.2905409,4.4267898,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3379.png
-1.6796093,-1.324202,4.4012384,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3386.png
-1.3001459,-1.4117528,4.54142,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3394.png
-1.338473,-1.4028108,4.5265746,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3397.png
-0.39505696,-1.2744114,4.0987964,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3407.png
-0.48063573,-1.3277291,4.057393,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3408.png
-0.36170208,12.438948,11.559517,云南省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\343.png
-1.3023534,-1.3800175,4.507102,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3431.png
-1.2875359,-1.4056418,4.5274053,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3432.png
-1.3128809,-1.3778207,4.5163083,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3437.png
1.1310995,11.487446,-1.117395,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\344.png
-1.3181595,-1.4373114,4.558106,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3442.png
-0.31778672,-1.225617,4.163675,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3463.png
-0.30323833,-1.1914227,4.208402,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3471.png
-0.349922,-1.247618,4.1444564,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3477.png
-0.34551597,-1.2435514,4.1450615,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3478.png
-1.5747834,-1.3273995,4.4196057,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3483.png
-1.510891,-1.3607844,4.4420366,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3486.png
1.0249892,11.593513,-1.1482178,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\349.png
-1.3126825,-1.4054319,4.524356,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3497.png
12.419312,5.0024323,2.29004,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\35.png
-1.4469835,-1.3831208,4.4561677,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3505.png
-1.61826,-1.3256112,4.385837,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3517.png
-1.5049989,-1.3851725,4.4304028,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3530.png
-1.5292923,-1.3726095,4.4221168,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3535.png
-1.6427795,-1.3141805,4.3474135,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3539.png
-0.3918673,-1.274609,4.09938,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3549.png
-0.3927061,-1.2824169,4.09809,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3550.png
-0.38933107,-1.2836471,4.118041,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3551.png
-0.41200703,-1.2886808,4.076911,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3557.png
-0.361586,-1.2702593,4.1256657,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3560.png
-0.38649336,-1.264774,4.112975,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3562.png
-0.4174058,-1.2891045,4.0699906,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3564.png
-0.43045115,-1.26673,4.0575147,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3566.png
-0.46164513,-1.3321686,4.024612,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3568.png
-0.42378595,-1.2949042,4.0618024,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3569.png
-1.7770245,0.29666394,7.2851253,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\357.png
-1.7023325,-1.4108344,4.3094063,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3579.png
-1.6773725,-1.3584175,4.367388,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3581.png
-1.6290321,-1.3530267,4.381095,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3582.png
-1.3562068,-1.395008,4.5050664,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3598.png
-1.9742191,0.026115388,7.170053,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\360.png
-1.6710501,-1.3666618,4.3564878,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3601.png
-1.7192231,-1.3998947,4.3091993,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3602.png
-1.6828883,-1.3918389,4.331747,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3605.png
-1.7339493,-1.447149,4.274006,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3607.png
-0.73959017,-0.40715253,6.8208203,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\361.png
-0.96331304,-0.47255605,6.982716,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3614.png
-0.9800117,-0.4780763,6.982325,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3615.png
-1.8419738,0.59803706,7.3291535,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\362.png
-1.078604,-0.49109787,6.8857107,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3620.png
-0.9769238,-0.47605863,6.991842,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3621.png
-1.1607672,-1.0990945,7.154321,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3623.png
-1.1578802,-1.012163,7.0913715,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3625.png
-2.0736616,-0.44877172,7.0610037,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3628.png
-1.018973,-0.52676195,7.004531,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3629.png
-1.1131932,-0.5716204,6.998945,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3632.png
-1.2141628,-0.57756495,6.992228,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3639.png
-1.1147808,-0.5841751,7.0096154,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3649.png
-2.5728996,-1.3393954,7.1609216,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3654.png
-2.5367093,-1.2289882,7.128855,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3659.png
-2.6299064,-1.690904,7.354879,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3671.png
-2.5758584,-1.6043981,7.278402,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3672.png
-2.3524709,-0.64244986,7.0024295,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3676.png
-0.2317025,-0.4609494,6.551962,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3678.png
-2.5818422,-1.62498,7.294102,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3689.png
-1.0773827,-0.5637124,6.948613,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3691.png
-2.6153464,-1.5513848,7.233275,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3692.png
-2.2985146,-0.5996706,7.0389266,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3693.png
-2.590492,-1.5103508,7.2241516,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3698.png
-2.6095626,-1.5026848,7.2052083,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3699.png
-2.3059478,-0.6126526,7.04508,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3703.png
-2.3299065,-0.6094782,7.063266,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3712.png
-2.3085058,-0.63214785,7.0305777,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3714.png
-0.96715575,-0.46765462,7.0127287,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3741.png
-2.336886,-0.678534,7.0263615,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3742.png
-1.1751112,-0.5826486,7.024442,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3752.png
-1.7953907,0.6695665,7.4125338,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\376.png
-1.1866529,-0.4786123,6.980458,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3769.png
-2.6146767,-1.6148258,7.292321,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3771.png
-2.466528,-0.97662216,7.081005,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3777.png
-1.9021348,0.32272735,7.1926956,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\378.png
-1.2133479,-0.77680576,7.1255345,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3786.png
-2.4171438,-0.786761,7.028841,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3797.png
13.660767,4.432599,1.7858132,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\38.png
-1.577751,0.46200606,7.3984385,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\380.png
-2.4122372,-0.7818265,7.032164,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3802.png
-1.0898362,-0.552198,7.018087,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3803.png
-2.406569,-0.7762408,7.036536,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3804.png
-1.5933411,0.342986,7.408953,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\381.png
-2.599933,-1.5466324,7.242123,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3813.png
-2.6309254,-1.5178958,7.212914,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3815.png
-2.570232,-1.5455617,7.2684517,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3816.png
-2.6140144,-1.4798449,7.2027817,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3817.png
-2.617563,-1.4304345,7.173265,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3826.png
-2.5732882,-1.6217209,7.2950344,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3828.png
-2.5868728,-1.578611,7.2625732,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3840.png
-2.4238338,-0.83613706,7.042169,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3843.png
-2.524877,-1.6920213,7.3532057,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3845.png
-2.4984624,-0.9271924,7.0253415,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3846.png
-2.4610307,-0.88003904,7.0675154,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\385.png
-0.9810607,-0.53985685,6.9241395,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3850.png
0.32903284,-0.3146065,5.799986,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3861.png
0.26095232,-0.36572614,5.8228793,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3862.png
-1.9890343,0.045506567,7.1825633,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\387.png
0.57097447,-0.38915956,6.039905,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3872.png
0.49488607,-0.42845023,6.090136,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3880.png
0.6606833,-0.3643137,5.869024,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3882.png
0.58122015,-0.42122188,6.044448,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3885.png
0.55096656,-0.41859224,6.0174394,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3886.png
0.31701353,-0.4966456,6.2945924,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3887.png
0.33535406,-0.46809214,6.234736,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3890.png
0.8519374,-0.21850872,5.799794,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3892.png
0.6637174,-0.4085101,5.894627,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3896.png
0.48265675,-0.43963155,6.123224,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3906.png
0.32433468,-0.47050926,6.249706,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3907.png
0.35910437,-0.48654044,6.2648196,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3909.png
0.8218843,-0.27125895,5.8241224,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3912.png
0.5126493,-0.0090598175,6.0426726,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3921.png
-0.19347401,-1.0549035,4.4348655,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3940.png
0.22171496,-0.44383782,6.3400836,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3945.png
0.20475993,-0.46936634,6.319903,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3947.png
0.55310524,-0.2998879,5.8829503,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3954.png
0.6520102,-0.38284427,6.1602874,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3955.png
0.6528626,-0.30774456,5.7464986,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3956.png
0.68799514,-0.1725724,5.7155266,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3965.png
0.6787571,-0.27113283,5.7274427,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3966.png
0.58482754,-0.36894262,5.7813253,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3969.png
0.6001812,-0.32379386,5.7231574,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3970.png
-1.7082872,-1.4086908,4.316912,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3979.png
0.13147703,-0.19291341,5.1182327,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3981.png
0.124089144,-0.2036647,5.1227818,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3982.png
-1.7622348,0.60488397,7.471114,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\399.png
-0.34124717,-1.2610911,4.157726,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3994.png
0.30837396,-0.026885184,5.2410145,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3996.png
0.045369726,-0.28304455,5.2120914,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4005.png
0.47106594,-0.27582455,5.5713444,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4015.png
0.2765575,-0.088755056,5.1868362,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4024.png
0.19667332,-0.14544998,5.10891,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4025.png
0.15905407,-0.17143945,5.1031885,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4030.png
0.35808203,0.08400514,5.3237476,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4049.png
0.34164268,0.029227443,5.326593,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4050.png
0.33946463,0.083148696,5.338995,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4053.png
0.167839,-0.14577828,5.105296,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4059.png
0.3305401,-0.01983689,5.2711234,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4062.png
0.3274591,-0.01968606,5.291127,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4065.png
0.24609281,-0.11354881,5.1592174,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4068.png
-1.7152324,0.40428376,7.3231792,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\407.png
0.2779192,-0.083748795,5.1896706,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4075.png
0.29420578,-0.09273698,5.2062078,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4077.png
0.2478462,-0.13920246,5.1617656,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4078.png
0.27137178,-0.2269864,5.532567,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4092.png
13.470095,4.0089726,1.4688953,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\41.png
0.014724607,-0.28981283,5.0544386,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4100.png
-0.13800225,-3.975081,10.13401,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4105.png
-0.22216992,-3.9626083,9.946481,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4106.png
-0.27955815,-3.9370441,10.15464,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4107.png
-0.15707146,-3.9038944,10.008667,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4109.png
-0.34780836,-3.9410079,10.23806,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\4114.png
