X,Y,Z,true_class,预测类别,img_path
-6.219635,-5.0838065,18.878,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2618.png
20.282341,-16.50054,7.314357,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\263.png
-8.058973,-6.9575787,18.425089,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2634.png
-5.8921785,-7.5329905,17.436184,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2637.png
-6.592471,-5.7300606,18.80426,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2642.png
33.216915,-5.5802746,-0.7202212,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2645.png
20.152546,-15.237957,5.6669273,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\265.png
22.507175,-8.867678,4.797326,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2655.png
-4.4817696,-12.237066,14.183666,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\266.png
34.546467,-4.3924565,3.06786,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2662.png
18.498276,-7.8209567,8.791015,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2663.png
19.631174,-7.731757,8.626541,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2666.png
22.350487,-6.9953036,5.5927925,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2667.png
19.37559,-8.714586,4.7275963,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2668.png
22.98321,-8.612816,6.6865654,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2694.png
19.640648,-9.478758,7.1661205,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2696.png
17.917881,-7.98034,9.291684,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2701.png
19.528294,-9.05238,8.460068,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2708.png
21.160086,-14.731448,3.8546395,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\271.png
33.614906,-1.9166157,1.7193654,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2712.png
20.380772,-9.049293,8.077583,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2728.png
20.956411,-8.393735,6.7467723,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2729.png
-3.4073284,-18.972992,-16.105879,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2730.png
-3.4557292,-20.318594,-13.354216,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2734.png
-4.0599847,-22.99945,-13.055986,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2736.png
-4.0515018,-26.7698,-13.565704,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2749.png
-2.857702,-23.85182,-12.7253,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2750.png
-4.479322,-19.716528,-16.536444,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2751.png
-1.7121525,-22.586731,-14.245622,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2756.png
-3.6227655,-19.93736,-13.881169,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2759.png
25.848484,-15.607554,6.3897853,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\276.png
-0.542036,-28.121016,-14.058731,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2782.png
-5.462137,-17.93255,-15.48182,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2785.png
21.382883,-17.007471,3.7259662,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\279.png
-5.3299203,-18.538713,-15.744965,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2804.png
-2.7420833,-28.430933,-15.51872,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2809.png
-3.263555,-28.866074,-15.154933,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2810.png
-1.916124,-28.118876,-17.207338,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2820.png
-1.7221601,-27.532684,-16.072565,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2823.png
0.04307973,-26.971956,-14.906201,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2826.png
-3.1357825,-22.943493,-14.8186455,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2829.png
-3.145539,-27.435034,-13.772151,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2831.png
0.36729345,-1.2091761,12.108291,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2841.png
-5.319151,-1.6037004,21.413845,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2847.png
-6.7230973,-5.8853846,23.87286,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2849.png
-0.8580364,-28.853441,-12.361802,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2861.png
-1.9629542,-25.224337,-15.2306185,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2864.png
-1.3304422,-27.808533,-14.254369,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2865.png
-3.5761971,-7.126444,23.2894,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2887.png
-3.2221475,-29.353811,-12.789214,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2889.png
-5.6814737,-16.560034,-9.144377,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2893.png
16.420889,-2.5660453,9.243093,陕西省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2906.png
19.896858,-11.883631,3.8137834,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2907.png
-0.06976509,-8.104361,18.011814,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2909.png
-3.8129182,-20.773634,-17.774752,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2914.png
20.499989,-7.286351,8.382954,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2917.png
-7.2625036,-1.2040209,24.685486,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\292.png
21.716717,-3.8167214,5.2733645,陕西省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2920.png
-1.5637637,-9.528857,18.089048,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2931.png
-6.0250864,-8.165848,13.737458,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2932.png
-9.656417,-8.15868,25.35439,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2936.png
34.257923,-2.154288,1.6638832,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2938.png
-1.9006201,-26.809896,-13.686185,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2952.png
-0.45370507,-28.528196,-15.190025,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2954.png
-1.8777989,-25.94127,-14.416564,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2955.png
22.630436,-11.486315,3.5640297,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2960.png
-0.74649334,-29.063467,-14.943325,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2964.png
-1.7609127,-23.316877,-14.668548,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2965.png
27.856482,-14.487586,6.4771147,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\297.png
20.589067,-11.792048,3.7046716,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2973.png
-3.4622464,-21.49266,-18.080025,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2975.png
-4.3888807,-9.158664,21.524845,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2986.png
33.250523,-4.7470536,1.3326076,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3006.png
32.71405,-3.740376,2.1444678,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3009.png
32.680077,-4.58312,-0.7875389,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3011.png
27.996946,-10.19922,5.028701,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3017.png
23.314161,-9.248755,5.292115,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3018.png
20.45843,-9.0249,5.6035094,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3021.png
19.592281,-12.711777,6.740182,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3024.png
21.03136,-11.42798,4.72263,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3029.png
21.555367,-11.530072,4.343926,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3031.png
20.392433,-10.299225,8.636154,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3034.png
-13.944205,-4.7474504,8.305739,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3035.png
22.828463,-6.1441965,10.137142,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3036.png
32.39665,-3.9988043,3.1352487,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3039.png
21.169905,-9.121046,4.5603204,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3051.png
17.296741,-8.268381,10.244572,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3052.png
-1.8529085,-26.1685,-16.59767,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3059.png
21.597618,-10.471021,6.468608,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3072.png
18.99279,-10.757222,6.8395047,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3073.png
-1.6306785,7.2239833,-15.502783,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3081.png
5.5217237,9.500765,-9.849517,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3082.png
-0.92984194,8.44752,-12.671832,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3088.png
2.6333172,8.488526,-12.848893,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3089.png
-1.0202755,9.148263,-13.510561,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3091.png
3.0831194,6.733251,-11.808611,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3093.png
6.11974,10.625135,-11.440415,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3097.png
21.282444,-17.051687,6.5029707,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\310.png
-2.1624951,7.676086,-16.054081,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3100.png
1.022119,7.682801,-10.957235,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3105.png
1.082557,6.353217,-14.326226,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3106.png
2.1552703,6.8871794,-13.698199,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3108.png
3.141307,6.4536304,-11.706906,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3112.png
-0.25385803,7.88871,-13.944052,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3115.png
4.008905,10.88468,-13.990832,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3117.png
2.0182424,-8.105315,17.75146,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\312.png
-0.6622064,7.770428,-13.384969,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3127.png
5.48328,8.416925,-14.238804,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3131.png
2.0461545,10.426685,-12.210862,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3139.png
4.789961,8.378446,-13.219969,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3149.png
0.66280824,8.433744,-12.615756,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3157.png
-1.8435051,9.545037,-13.772823,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3159.png
19.46216,-17.141644,4.873191,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\316.png
6.474747,10.27704,-11.286788,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3180.png
1.5368873,8.71103,-14.882617,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3183.png
-2.756344,11.797211,-15.138597,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3186.png
4.973962,11.865314,-12.728327,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3190.png
3.4692266,9.453936,-14.218887,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3194.png
4.696673,-5.118577,14.072639,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3200.png
-2.5282192,-3.2902198,14.539371,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3201.png
-2.1891007,-2.230751,14.50097,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3202.png
4.603619,-6.3342333,14.914066,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3205.png
0.27407345,8.892086,-16.829605,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3214.png
1.4330298,9.428151,-15.966887,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3218.png
4.523933,-6.450864,14.997028,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3219.png
-2.2083375,-0.18143919,14.520213,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3225.png
-2.6221437,0.13788334,16.021852,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3243.png
6.8192983,10.334191,-12.8216915,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3244.png
0.53930616,7.73531,-17.26035,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3246.png
3.5429184,7.632468,-15.841109,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3247.png
4.248821,8.444641,-14.838728,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3250.png
1.5182893,7.9865904,-15.916066,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3259.png
-1.3307943,7.827238,-16.592514,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3260.png
-0.24002306,7.8634915,-16.236174,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3263.png
1.888614,7.1092567,-14.887895,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3266.png
2.4237444,7.4643106,-16.204573,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3269.png
4.617853,6.8731875,-16.461302,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3272.png
1.6120617,10.276661,-16.050564,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3276.png
-0.03303705,8.495474,-17.936384,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3288.png
0.2804016,11.06125,-16.801723,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3289.png
21.01194,-16.01459,5.035067,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\329.png
1.1740106,10.494246,-14.583983,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3293.png
0.796334,7.4865265,-18.776834,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3295.png
-0.41794157,9.718757,-17.521881,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3297.png
2.0028124,-6.678527,14.318443,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3305.png
3.7667794,-1.9896649,12.860809,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3306.png
2.567577,-6.512582,13.394232,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3308.png
-9.059661,-3.0509787,21.488981,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\331.png
0.27128553,5.902196,-7.4912825,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3327.png
-4.7414436,-0.06114957,12.470191,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3329.png
19.834368,-13.198708,6.989041,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\333.png
2.619935,9.248395,-17.110052,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3336.png
0.31722888,5.845521,-7.3941364,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3347.png
8.432451,22.10171,0.29759955,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3356.png
6.2328706,21.115335,-1.0424666,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3361.png
8.402548,20.273537,0.85124916,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3369.png
20.707561,-18.830694,5.6586685,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\337.png
11.363982,12.493154,-0.6895007,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3374.png
11.452011,13.207968,-0.34437132,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3375.png
11.74902,13.02912,-0.5210534,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3376.png
9.944633,13.914536,-2.2682557,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3379.png
10.61544,12.956927,-2.7193902,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3386.png
10.977513,15.793177,1.1124866,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3394.png
11.297763,16.326176,1.1044662,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3397.png
9.5088215,20.210712,0.05669411,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3407.png
9.74683,19.906918,0.2535164,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3408.png
-9.355013,-5.718266,21.430485,云南省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\343.png
10.030541,16.329695,0.11675162,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3431.png
11.795435,17.00412,2.1877306,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3432.png
9.454383,15.935538,1.7716902,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3437.png
19.764233,-15.870523,3.3798795,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\344.png
12.287497,16.13174,0.9216817,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3442.png
6.9851475,22.418623,-0.0005459436,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3463.png
8.725796,22.374557,-2.821116,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3471.png
7.6998277,22.661633,-1.2628921,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3477.png
7.7450833,22.666834,-1.2196414,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3478.png
11.096122,12.754725,1.0969385,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3483.png
10.368357,13.9196005,1.0352631,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3486.png
21.030285,-16.06775,5.684929,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\349.png
11.333549,16.695814,1.937915,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3497.png
-7.3827605,-17.256962,-12.333118,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\35.png
9.763534,14.216327,1.586625,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3505.png
11.211474,14.251482,-1.6050564,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3517.png
8.932556,14.304569,0.13771193,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3530.png
9.754189,14.195976,-0.18196511,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3535.png
9.572197,12.42896,0.12725446,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3539.png
9.914981,21.639585,-0.9237385,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3549.png
9.907179,21.652737,-0.8984889,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3550.png
8.974788,22.708807,1.0686157,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3551.png
7.6445937,20.434475,-1.2578275,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3557.png
7.6994033,20.418589,-1.2294136,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3560.png
8.452798,20.593239,-1.9102927,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3562.png
11.39909,22.696402,0.50423974,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3564.png
11.204355,23.089275,0.6864903,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3566.png
11.018794,22.128248,1.357787,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3568.png
11.117729,22.394022,1.5076692,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3569.png
3.1280382,9.196432,-9.366802,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\357.png
