X,Y,true_class,预测类别,img_path
-76.10496,-26.873062,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2849.png
5.1592493,-82.50788,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2861.png
7.105404,-77.08158,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2864.png
6.6624775,-80.000626,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2865.png
-66.8866,-30.04096,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2887.png
2.841895,-79.51239,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2889.png
-0.5392426,-57.11564,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2893.png
63.975388,-28.428919,陕西省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2906.png
68.30344,-27.220188,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2907.png
-65.53137,-34.074932,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2909.png
8.637981,-69.6661,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2914.png
65.73505,-22.947094,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2917.png
-82.75841,-26.156782,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\292.png
68.40749,-13.613524,陕西省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2920.png
-66.03623,-32.389984,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2931.png
-62.62802,-26.330189,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2932.png
-78.9712,-27.206934,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2936.png
83.86921,-11.484752,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2938.png
5.947075,-78.94862,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2952.png
7.3002925,-81.1161,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2954.png
6.450268,-78.087265,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2955.png
70.40579,-26.064556,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2960.png
7.0993533,-81.359474,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2964.png
8.164655,-74.18953,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2965.png
77.77258,-28.689133,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\297.png
68.82255,-26.954767,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2973.png
8.525706,-70.287994,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2975.png
-70.65224,-28.942873,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\2986.png
81.662735,-8.627628,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3006.png
81.75232,-9.694901,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3009.png
80.86823,-6.161174,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3011.png
75.58554,-20.5689,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3017.png
70.01184,-23.105814,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3018.png
67.558716,-22.10678,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3021.png
66.46138,-28.460793,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3024.png
68.783005,-26.145521,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3029.png
69.1695,-26.08912,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3031.png
66.48598,-25.045185,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3034.png
-65.14849,-4.6954193,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3035.png
56.928032,-14.866617,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3036.png
81.58124,-10.143562,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3039.png
68.48556,-22.0131,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3051.png
63.267467,-25.528706,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3052.png
8.003908,-77.895706,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3059.png
68.59616,-23.78128,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3072.png
65.55782,-26.53805,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3073.png
14.916418,30.915344,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3081.png
19.025883,43.761475,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3082.png
13.656708,36.44299,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3088.png
17.447704,37.50662,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3089.png
13.255093,35.85172,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3091.png
17.073462,38.900883,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3093.png
20.647593,42.50516,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3097.png
70.46576,-33.95874,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\310.png
15.099414,30.44517,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3100.png
15.333732,40.984684,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3105.png
16.510576,35.91519,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3106.png
17.3277,36.247375,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3108.png
16.982182,38.993168,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3112.png
14.568728,35.581078,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3115.png
21.252838,37.948757,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3117.png
-64.915825,-35.991043,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\312.png
14.201075,35.815876,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3127.png
19.542124,39.17969,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3131.png
15.1100025,38.43614,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3139.png
19.407475,38.491554,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3149.png
14.733171,36.93186,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3157.png
12.477992,35.644497,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3159.png
67.4824,-34.13488,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\316.png
20.640146,42.613174,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3180.png
17.210148,34.596703,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3183.png
10.771606,33.030037,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3186.png
22.096554,39.71911,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3190.png
19.22419,37.11318,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3194.png
-60.230247,-40.183723,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3200.png
-56.92786,-30.948996,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3201.png
-56.111195,-31.370325,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3202.png
-61.396935,-40.027412,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3205.png
17.092875,31.983944,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3214.png
16.964565,33.51475,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3218.png
-61.4857,-39.988228,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3219.png
-54.25674,-31.754484,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3225.png
-54.483498,-30.712929,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3243.png
20.798197,41.387897,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3244.png
17.84485,32.076023,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3246.png
19.684294,35.419804,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3247.png
19.675428,36.751072,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3250.png
17.823145,34.11763,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3259.png
15.825953,30.818443,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3260.png
16.417532,31.614557,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3263.png
17.697237,35.432426,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3266.png
18.93349,34.610825,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3269.png
21.162077,35.196636,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3272.png
16.458231,33.380836,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3276.png
17.863434,31.328072,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3288.png
15.037042,32.82709,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3289.png
69.155914,-32.71059,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\329.png
15.88596,34.246143,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3293.png
19.210327,31.276031,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3295.png
17.249344,30.858778,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3297.png
-61.3433,-37.019375,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3305.png
-57.501846,-37.69523,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3306.png
-61.01837,-37.770054,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3308.png
-76.152534,-21.108278,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\331.png
17.630543,41.621742,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3327.png
-53.16562,-28.178867,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3329.png
66.63832,-28.859316,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\333.png
18.510057,33.48568,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3336.png
17.743973,41.696163,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3347.png
26.696724,61.518948,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3356.png
25.053413,58.938793,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3361.png
23.716707,61.68949,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3369.png
69.70116,-35.690662,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\337.png
16.585571,62.2531,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3374.png
16.968536,62.512737,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3375.png
16.885775,62.43813,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3376.png
18.603487,60.331112,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3379.png
18.194101,59.819553,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3386.png
19.567005,65.17752,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3394.png
19.572266,65.53219,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3397.png
24.34419,62.420597,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3407.png
24.120728,62.668568,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3408.png
-75.58464,-23.661186,云南省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\343.png
20.707878,64.12091,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3431.png
20.084738,66.386444,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3432.png
19.842829,64.04447,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3437.png
67.101135,-32.475685,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\344.png
19.07398,66.27631,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3442.png
26.462355,59.32654,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3463.png
27.895779,59.411972,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3471.png
26.76849,60.223873,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3477.png
26.769335,60.273014,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3478.png
16.715572,63.642113,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3483.png
18.00671,63.641693,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3486.png
69.559586,-33.276867,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\349.png
19.969313,65.99422,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3497.png
0.15775912,-58.840748,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\35.png
18.463215,63.851654,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3505.png
18.493212,61.27668,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3517.png
18.904787,62.742123,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3530.png
18.48179,62.524227,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3535.png
17.074928,61.20837,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3539.png
25.700129,62.21815,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3549.png
25.712843,62.22585,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3550.png
27.173971,62.508724,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3551.png
24.774012,60.14404,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3557.png
24.757666,60.18351,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3560.png
25.19876,60.665264,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3562.png
26.140457,64.46801,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3564.png
26.14036,64.49115,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3566.png
26.842583,64.34723,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3568.png
26.797512,64.437225,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3569.png
15.825946,43.61466,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\357.png
16.41455,60.62879,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3579.png
16.575188,60.540462,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3581.png
16.18859,63.940525,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3582.png
18.952042,65.246826,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3598.png
14.618271,50.949627,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\360.png
14.899326,61.473316,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3601.png
14.875056,61.46345,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3602.png
15.372389,59.76747,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3605.png
15.282125,59.73652,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3607.png
20.851791,53.39643,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\361.png
22.385593,49.980488,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3614.png
22.573433,49.969303,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3615.png
14.72811,39.498627,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\362.png
18.08825,52.706398,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3620.png
22.531168,49.806995,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3621.png
24.412563,53.43953,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3623.png
24.411047,53.444157,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3625.png
14.603024,52.016705,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3628.png
21.994392,49.808754,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3629.png
18.851124,51.355453,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3632.png
16.971106,51.562756,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3639.png
18.785408,51.393875,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3649.png
9.037645,57.58114,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3654.png
9.074319,57.52441,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3659.png
3.3076708,59.514225,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3671.png
4.1615295,58.867104,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3672.png
14.312935,54.347675,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3676.png
20.95486,53.427296,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3678.png
3.2735355,59.543144,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3689.png
20.755861,50.65331,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3691.png
5.1862073,56.20447,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3692.png
14.468179,53.883564,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3693.png
6.542862,56.415184,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3698.png
6.471068,56.403027,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3699.png
14.236009,54.375233,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3703.png
13.340709,54.972675,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3712.png
12.524131,53.469315,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3714.png
22.695072,48.369156,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3741.png
12.404049,53.704567,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3742.png
18.889482,48.997963,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3752.png
13.746879,39.840744,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\376.png
18.850382,50.414062,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3769.png
4.6845975,60.22818,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3771.png
9.609979,56.47616,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3777.png
17.43729,44.836308,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\378.png
17.569122,49.720757,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3786.png
12.227286,55.936928,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3797.png
0.70344883,-69.35247,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\38.png
11.250054,39.292522,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\380.png
12.018142,55.859352,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3802.png
20.635015,49.499035,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3803.png
12.031962,55.79238,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3804.png
13.263964,45.844597,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\381.png
4.4129477,57.62085,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3813.png
5.1263294,57.353786,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3815.png
5.189479,57.464817,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3816.png
6.5720844,58.6135,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3817.png
6.734568,58.655525,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3826.png
4.6880684,60.318275,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3828.png
3.433728,58.0068,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3840.png
10.692764,55.923107,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3843.png
2.6020527,59.284214,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3845.png
11.332212,58.0404,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3846.png
10.1331415,54.40205,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\385.png
20.00113,52.666866,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3850.png
39.10908,52.384033,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3861.png
39.04442,52.468395,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\3862.png
